Species,Culmen_Length_mm,Culmen_Depth_mm,Flipper_Length_mm,Body_Mass_g,Island_Biscoe,Island_Dream,Island_Torgersen,Sex_FEMALE,Sex_MALE
Chinstrap,45.5,19.2,193.1,3740.0,False,True,False,False,True
Gentoo,50.5,14.9,207.9,4228.0,True,False,False,True,False
Adelie,35.8,15.5,189.0,4354.0,False,True,False,True,False
Chinstrap,46.5,20.1,200.2,4177.0,False,True,False,False,True
Gentoo,49.0,15.3,217.2,5584.0,True,False,False,True,False
Gentoo,48.2,14.3,214.7,4942.0,True,False,False,False,True
Adelie,37.4,17.5,189.8,4228.0,True,False,False,True,False
Adelie,36.6,16.8,192.1,3411.0,False,True,False,False,True
Gentoo,44.1,14.2,212.1,4012.0,True,False,False,True,False
Adelie,38.1,18.1,193.1,2475.0,False,True,False,True,False
Gentoo,52.6,14.5,215.8,4864.0,True,False,False,False,True
Gentoo,51.5,13.1,227.2,5757.0,True,False,False,False,True
Gentoo,52.2,13.6,230.3,4608.0,True,False,False,True,False
Adelie,40.2,19.9,192.7,4089.0,False,False,True,False,True
Adelie,41.7,19.2,182.4,3560.0,True,False,False,True,False
Adelie,44.0,17.7,185.9,2522.0,True,False,False,False,True
Adelie,40.6,17.5,186.3,4012.0,True,False,False,True,False
Chinstrap,48.7,16.1,202.9,4013.0,False,True,False,False,True
Gentoo,47.9,15.3,217.5,5372.0,True,False,False,True,False
Gentoo,48.6,15.0,220.1,5846.0,True,False,False,False,True
Adelie,38.2,20.0,184.2,3015.0,False,False,True,False,True
Adelie,42.0,18.8,188.2,3224.0,True,False,False,False,True
Adelie,38.4,19.7,182.5,3585.0,False,True,False,True,False
Adelie,40.7,18.8,189.0,3287.0,False,False,True,True,False
Adelie,38.9,17.5,195.9,3716.0,False,True,False,False,True
Gentoo,47.7,15.9,212.6,4876.0,True,False,False,False,True
Chinstrap,49.0,17.9,194.2,3649.0,False,True,False,False,True
Adelie,38.6,18.8,192.5,4161.0,False,False,True,False,True
Adelie,44.0,17.8,185.5,2814.0,False,True,False,False,True
Gentoo,47.4,14.3,222.4,4748.0,True,False,False,False,True
Adelie,34.2,18.8,183.3,3091.0,False,False,True,False,True
Adelie,38.9,19.8,191.2,3721.0,True,False,False,False,True
Chinstrap,46.0,19.2,209.0,4012.0,False,True,False,True,False
Gentoo,45.9,16.0,230.4,4536.0,True,False,False,False,True
Adelie,37.3,18.4,202.7,3472.0,True,False,False,False,True
Gentoo,46.1,14.8,224.0,4012.0,True,False,False,False,True
Gentoo,50.0,16.7,212.8,5297.0,True,False,False,False,True
Adelie,40.7,18.4,189.3,3419.0,True,False,False,False,True
Gentoo,51.5,15.4,210.7,4980.0,True,False,False,True,False
Chinstrap,44.1,16.8,190.1,4115.0,False,True,False,False,True
Adelie,36.8,17.7,196.1,4042.0,False,True,False,False,True
Gentoo,46.3,14.7,218.7,4932.0,True,False,False,True,False
Adelie,43.1,16.7,194.4,4001.0,False,False,True,False,True
Adelie,37.5,19.7,186.1,4226.0,False,True,False,True,False
Adelie,34.6,21.2,189.2,3800.0,False,False,True,True,False
Gentoo,44.0,14.4,214.9,3960.0,True,False,False,True,False
Adelie,34.8,18.5,189.2,2748.0,False,True,False,True,False
Chinstrap,44.2,19.3,186.3,4307.0,False,True,False,False,True
Chinstrap,45.2,16.6,203.1,3343.0,False,True,False,True,False
Gentoo,47.1,13.9,214.7,5283.0,True,False,False,False,True
Chinstrap,49.5,19.4,192.6,4012.0,False,True,False,False,True
Adelie,37.5,18.0,184.9,4190.0,False,False,True,True,False
Chinstrap,56.6,17.8,196.8,3371.0,False,True,False,False,True
Adelie,39.2,19.0,182.6,3342.0,False,False,True,True,False
Adelie,40.7,18.2,186.3,2941.0,False,False,True,True,False
Gentoo,49.3,15.6,216.6,4950.0,True,False,False,False,True
Gentoo,50.9,14.9,214.0,4596.0,True,False,False,False,True
Adelie,36.6,18.8,191.3,3944.0,False,True,False,True,False
Adelie,40.2,17.6,189.8,4664.0,False,False,True,True,False
Adelie,35.3,18.2,189.4,4139.0,True,False,False,True,False
Adelie,34.9,18.4,195.4,4012.0,True,False,False,False,True
Adelie,36.7,19.5,195.1,4077.0,True,False,False,True,False
Adelie,40.6,19.0,181.5,2877.0,False,False,True,False,True
Adelie,42.3,15.0,198.8,4284.0,False,True,False,True,False
Chinstrap,44.0,18.0,210.1,3417.0,False,True,False,False,True
Chinstrap,54.5,17.4,201.5,3683.0,False,True,False,True,False
Chinstrap,48.4,18.5,198.2,4022.0,False,True,False,False,True
Adelie,38.4,17.0,188.7,4750.0,False,True,False,False,True
Gentoo,52.0,16.6,216.1,4330.0,True,False,False,False,True
Chinstrap,47.4,16.9,182.0,4012.0,False,True,False,False,True
Adelie,34.3,16.4,197.1,3395.0,False,True,False,False,True
Chinstrap,55.1,18.4,190.5,4038.0,False,True,False,True,False
Gentoo,44.0,14.3,214.0,4012.0,True,False,False,False,True
Adelie,36.7,19.2,188.1,4012.0,False,False,True,False,True
Adelie,42.1,19.7,183.7,4153.0,False,True,False,True,False
Gentoo,52.9,15.8,209.7,4299.0,True,False,False,True,False
Chinstrap,51.9,20.8,193.0,3233.0,False,True,False,True,False
Adelie,36.4,17.6,185.6,4163.0,False,False,True,False,True
Adelie,35.1,16.3,192.4,3304.0,False,False,True,True,False
Chinstrap,51.4,18.9,201.7,3976.0,False,True,False,False,True
Gentoo,47.7,14.2,225.6,5539.0,True,False,False,False,True
Adelie,38.8,16.5,187.8,3706.0,False,False,True,False,True
Gentoo,45.9,15.1,211.1,4859.0,True,False,False,True,False
Chinstrap,48.4,17.6,195.7,3473.0,False,True,False,True,False
Adelie,37.0,17.1,194.3,4727.0,True,False,False,False,True
Adelie,40.1,20.3,178.1,3357.0,False,False,True,False,True
Adelie,38.3,19.1,192.0,3427.0,True,False,False,False,True
Gentoo,48.9,14.7,219.9,5138.0,True,False,False,False,True
Adelie,39.3,15.8,188.4,3393.0,True,False,False,False,True
Gentoo,46.9,14.1,216.4,5295.0,True,False,False,False,True
Adelie,39.3,18.8,190.2,2961.0,False,False,True,False,True
Adelie,44.0,19.1,185.4,3657.0,False,False,True,False,True
Chinstrap,45.0,18.3,197.9,3905.0,False,True,False,True,False
Gentoo,48.6,14.4,212.5,5016.0,True,False,False,False,True
Adelie,35.3,17.8,181.2,3296.0,False,True,False,False,True
Chinstrap,53.2,17.6,191.9,3919.0,False,True,False,False,True
Chinstrap,55.6,18.8,198.8,3352.0,False,True,False,False,True
Adelie,30.7,18.5,186.4,3872.0,True,False,False,True,False
Adelie,35.6,17.0,188.2,3333.0,True,False,False,True,False
Adelie,39.7,16.4,182.7,3401.0,False,False,True,False,True
Adelie,38.5,20.2,194.4,3837.0,True,False,False,True,False
Adelie,37.4,18.4,196.6,3732.0,False,True,False,False,True
Gentoo,44.4,14.1,220.3,4161.0,True,False,False,True,False
Gentoo,44.0,15.4,211.5,4415.0,True,False,False,True,False
Chinstrap,52.4,19.1,192.5,2969.0,False,True,False,False,True
Gentoo,47.1,16.1,221.4,5042.0,True,False,False,False,True
Adelie,38.7,18.6,187.8,3802.0,False,False,True,True,False
Gentoo,40.5,14.8,228.1,5492.0,True,False,False,True,False
Adelie,39.8,18.9,189.8,3443.0,False,False,True,True,False
Adelie,34.0,17.1,191.0,3600.0,True,False,False,False,True
Gentoo,49.7,15.1,223.0,4633.0,True,False,False,True,False
Gentoo,42.5,15.0,207.5,5132.0,True,False,False,True,False
Adelie,40.4,18.4,190.6,3476.0,True,False,False,True,False
Adelie,35.6,18.4,198.6,3841.0,False,True,False,False,True
Chinstrap,49.8,19.2,192.2,4012.0,False,True,False,True,False
Adelie,39.2,19.4,197.0,3502.0,False,True,False,True,False
Gentoo,50.4,16.4,224.3,5394.0,True,False,False,True,False
Gentoo,50.2,16.2,217.2,5900.0,True,False,False,True,False
Gentoo,42.3,13.9,229.1,5111.0,True,False,False,True,False
Gentoo,45.2,15.8,211.0,5495.0,True,False,False,False,True
Gentoo,47.7,13.4,208.7,4815.0,True,False,False,False,True
Chinstrap,49.2,19.1,195.4,4262.0,False,True,False,False,True
Gentoo,49.3,13.3,213.8,6105.0,True,False,False,False,True
Adelie,34.3,18.4,180.1,3190.0,True,False,False,True,False
Adelie,37.0,20.7,196.5,3494.0,False,False,True,False,True
Adelie,39.9,16.2,191.5,4129.0,True,False,False,False,True
Adelie,40.9,18.8,184.0,3426.0,False,False,True,True,False
Chinstrap,49.4,17.3,192.4,3584.0,False,True,False,True,False
Adelie,36.7,19.2,182.9,4019.0,True,False,False,True,False
Adelie,36.3,19.1,186.6,3240.0,True,False,False,False,True
Gentoo,50.1,16.0,210.8,4480.0,True,False,False,True,False
Gentoo,46.0,13.9,213.7,3900.0,True,False,False,True,False
Adelie,44.8,18.0,185.0,4324.0,True,False,False,True,False
Chinstrap,51.2,17.9,209.3,3184.0,False,True,False,False,True
Gentoo,49.6,13.4,210.8,5202.0,True,False,False,True,False
Adelie,41.1,17.6,185.1,3579.0,False,True,False,True,False
Gentoo,50.0,14.6,221.0,5632.0,True,False,False,True,False
Adelie,40.0,19.5,182.5,3884.0,True,False,False,True,False
Gentoo,50.4,14.3,218.8,5514.0,True,False,False,True,False
Gentoo,45.0,17.1,218.5,4782.0,True,False,False,False,True
Gentoo,44.0,16.5,219.1,4792.0,True,False,False,False,True
Gentoo,41.6,13.3,219.5,5288.0,True,False,False,False,True
Chinstrap,50.2,19.4,192.3,3937.0,False,True,False,True,False
Chinstrap,46.0,17.8,202.8,3782.0,False,True,False,True,False
Adelie,35.7,18.4,190.8,3594.0,True,False,False,False,True
Gentoo,48.1,14.6,223.3,5437.0,True,False,False,True,False
Adelie,30.2,16.5,187.2,4166.0,False,False,True,False,True
Adelie,41.7,18.7,184.8,3568.0,False,True,False,False,True
Chinstrap,44.0,17.6,193.9,3056.0,False,True,False,True,False
Adelie,36.7,17.6,187.5,4033.0,False,True,False,True,False
Gentoo,48.7,14.8,200.6,4012.0,True,False,False,False,True
Adelie,37.5,18.9,179.4,4177.0,False,False,True,True,False
Chinstrap,45.5,19.9,197.0,3502.0,False,True,False,False,True
Adelie,36.3,18.3,183.9,3514.0,False,True,False,True,False
Gentoo,51.4,13.8,201.4,4366.0,True,False,False,True,False
Chinstrap,50.1,18.9,188.3,2849.0,False,True,False,True,False
Adelie,39.2,19.6,194.5,3779.0,False,False,True,True,False
Adelie,42.5,16.1,185.5,3658.0,False,False,True,True,False
Adelie,37.1,19.5,187.8,3518.0,True,False,False,True,False
Chinstrap,46.9,19.0,207.5,4012.0,False,True,False,True,False
Gentoo,50.0,14.6,211.7,5426.0,True,False,False,False,True
Gentoo,52.0,14.5,224.8,4626.0,True,False,False,True,False
Gentoo,47.3,16.7,221.6,4220.0,True,False,False,False,True
Gentoo,46.8,13.5,215.6,4827.0,True,False,False,False,True
Chinstrap,44.0,20.4,199.6,4056.0,False,True,False,False,True
Chinstrap,52.5,17.3,194.5,3196.0,False,True,False,True,False
Chinstrap,48.7,18.2,186.4,3805.0,False,True,False,True,False
Chinstrap,49.0,18.3,190.6,3522.0,False,True,False,True,False
Gentoo,44.0,15.8,224.0,4825.0,True,False,False,False,True
Chinstrap,48.8,18.7,183.8,4012.0,False,True,False,True,False
Adelie,41.3,19.6,192.0,4012.0,False,False,True,True,False
Adelie,33.5,20.8,184.9,3699.0,False,False,True,True,False
Gentoo,46.7,15.3,217.8,5631.0,True,False,False,False,True
Gentoo,43.9,16.1,221.7,5120.0,True,False,False,False,True
Adelie,41.4,17.5,194.9,4012.0,False,False,True,True,False
Adelie,38.8,17.1,199.5,4546.0,False,True,False,False,True
Adelie,35.4,16.8,184.6,3553.0,False,True,False,True,False
Adelie,38.1,19.0,191.8,4525.0,False,True,False,True,False
Adelie,33.4,18.3,176.5,3556.0,True,False,False,False,True
Gentoo,43.7,15.7,211.4,5749.0,True,False,False,False,True
Adelie,41.0,16.7,184.3,3472.0,False,False,True,False,True
Gentoo,44.0,14.5,223.1,4208.0,True,False,False,True,False
Adelie,39.7,18.4,188.6,3486.0,False,False,True,True,False
Adelie,45.2,21.0,199.7,3938.0,False,False,True,False,True
Gentoo,44.1,16.2,213.5,5139.0,True,False,False,False,True
Gentoo,52.9,14.4,217.2,5663.0,True,False,False,True,False
Gentoo,53.4,15.1,216.3,5648.0,True,False,False,True,False
Adelie,39.5,17.7,187.2,3641.0,False,False,True,False,True
Adelie,44.0,20.4,179.4,3442.0,True,False,False,False,True
Gentoo,48.9,14.9,209.5,5638.0,True,False,False,True,False
Gentoo,40.8,15.4,219.0,5101.0,True,False,False,True,False
Gentoo,42.0,15.4,214.7,3831.0,True,False,False,False,True
Adelie,39.3,17.6,199.8,3524.0,True,False,False,False,True
Chinstrap,45.7,18.0,206.4,3999.0,False,True,False,True,False
Adelie,36.8,16.8,191.3,4215.0,True,False,False,True,False
Adelie,41.8,17.4,180.6,3596.0,False,True,False,False,True
Gentoo,49.6,13.9,215.4,5401.0,True,False,False,False,True
Gentoo,45.6,14.3,209.1,4012.0,True,False,False,True,False
Chinstrap,50.2,21.3,192.2,3967.0,False,True,False,False,True
Chinstrap,44.9,18.1,196.9,3512.0,False,True,False,False,True
Chinstrap,47.9,20.0,195.9,3719.0,False,True,False,True,False
Adelie,37.7,19.5,187.5,4637.0,False,True,False,True,False
Gentoo,44.0,15.0,213.6,4161.0,True,False,False,True,False
Adelie,41.8,18.3,183.6,3908.0,False,True,False,True,False
Chinstrap,44.8,18.7,186.7,3304.0,False,True,False,False,True
Gentoo,46.2,14.4,206.8,5208.0,True,False,False,True,False
Adelie,40.1,19.1,192.6,2794.0,True,False,False,False,True
Adelie,37.1,20.4,182.2,4114.0,False,False,True,False,True
Chinstrap,46.2,19.6,195.9,3464.0,False,True,False,True,False
Adelie,37.9,19.0,186.5,4012.0,False,False,True,False,True
Gentoo,43.2,15.2,213.3,5659.0,True,False,False,False,True
Adelie,34.3,19.6,188.9,4537.0,False,False,True,True,False
Adelie,33.7,18.0,189.9,4414.0,True,False,False,True,False
Gentoo,47.7,16.1,218.5,4608.0,True,False,False,False,True
Gentoo,43.4,15.6,219.5,5947.0,True,False,False,True,False
Adelie,37.6,17.0,202.8,4012.0,True,False,False,False,True
Adelie,40.7,18.4,193.0,4107.0,False,False,True,False,True
Gentoo,48.1,14.5,203.3,3928.0,True,False,False,True,False
Chinstrap,49.8,17.7,195.0,4189.0,False,True,False,True,False
Adelie,41.8,19.2,195.1,3291.0,False,True,False,True,False
Chinstrap,52.8,18.2,192.0,4022.0,False,True,False,True,False
Adelie,45.6,17.5,185.6,3015.0,False,True,False,True,False
Adelie,40.8,19.9,188.4,3921.0,True,False,False,False,True
Gentoo,42.2,15.6,214.0,3731.0,True,False,False,False,True
Adelie,43.8,19.3,191.8,3058.0,False,True,False,False,True
Chinstrap,49.6,17.7,188.6,4285.0,False,True,False,True,False
Chinstrap,51.5,19.0,198.8,3450.0,False,True,False,True,False
Chinstrap,54.8,18.2,196.1,4030.0,False,True,False,True,False
Adelie,40.5,16.8,190.4,3825.0,False,True,False,False,True
Gentoo,45.4,15.6,223.1,5680.0,True,False,False,True,False
Adelie,39.9,16.0,204.8,3766.0,False,False,True,True,False
Chinstrap,49.4,18.4,209.2,3032.0,False,True,False,False,True
Gentoo,47.4,15.1,217.0,4428.0,True,False,False,False,True
Gentoo,52.8,14.7,204.8,5279.0,True,False,False,True,False
Gentoo,49.1,14.9,207.3,4253.0,True,False,False,True,False
Gentoo,47.5,14.6,212.4,4012.0,True,False,False,False,True
Chinstrap,45.8,17.9,193.7,3876.0,False,True,False,True,False
Chinstrap,43.4,15.8,188.6,4242.0,False,True,False,False,True
Chinstrap,47.9,19.7,201.8,4179.0,False,True,False,True,False
Gentoo,45.6,15.9,212.3,5295.0,True,False,False,False,True
Chinstrap,50.3,18.1,196.1,4085.0,False,True,False,True,False
Adelie,39.4,18.3,185.3,3227.0,True,False,False,False,True
Gentoo,50.3,16.9,210.3,5656.0,True,False,False,True,False
Adelie,45.7,16.5,191.6,3910.0,False,False,True,False,True
Gentoo,49.4,15.1,225.6,5325.0,True,False,False,True,False
Gentoo,45.3,14.0,210.5,5434.0,True,False,False,True,False
Adelie,41.2,19.3,181.4,3490.0,True,False,False,False,True
Gentoo,47.4,12.6,215.5,5059.0,True,False,False,False,True
Adelie,39.5,18.7,185.7,4146.0,True,False,False,False,True
Adelie,43.2,17.9,189.5,3690.0,False,True,False,False,True
Adelie,38.4,17.8,189.8,3766.0,False,True,False,False,True
Adelie,39.1,18.8,176.4,4336.0,True,False,False,True,False
Chinstrap,51.0,16.6,206.2,3136.0,False,True,False,False,True
Chinstrap,47.6,19.8,191.5,4257.0,False,True,False,False,True
Adelie,40.4,16.6,188.1,4575.0,False,True,False,False,True
Gentoo,42.8,14.1,219.8,4012.0,True,False,False,False,True
Gentoo,48.0,15.6,226.5,4012.0,True,False,False,True,False
Chinstrap,51.2,19.8,189.6,4117.0,False,True,False,True,False
Chinstrap,50.6,19.4,186.9,4147.0,False,True,False,True,False
Adelie,34.7,19.0,185.9,4148.0,True,False,False,False,True
Gentoo,51.3,14.3,216.2,5301.0,True,False,False,False,True
Gentoo,47.4,14.8,220.8,4012.0,True,False,False,True,False
Adelie,44.0,20.5,185.2,4012.0,True,False,False,True,False
Adelie,36.8,20.6,190.6,3234.0,True,False,False,False,True
Gentoo,44.9,14.3,213.3,5478.0,True,False,False,False,True
Gentoo,52.0,16.7,215.8,5072.0,True,False,False,False,True
Adelie,39.7,20.2,184.8,2977.0,True,False,False,False,True
Gentoo,47.5,16.7,226.1,4433.0,True,False,False,True,False
Adelie,38.6,21.4,184.8,4438.0,False,False,True,True,False
Gentoo,46.9,15.5,210.4,4685.0,True,False,False,True,False
Adelie,44.0,21.7,197.1,3842.0,True,False,False,False,True
Gentoo,50.1,16.0,220.0,4873.0,True,False,False,True,False
Adelie,43.9,19.1,191.3,3908.0,True,False,False,False,True
Gentoo,50.0,15.7,205.9,4325.0,True,False,False,True,False
Chinstrap,48.4,16.2,199.6,3609.0,False,True,False,True,False
Gentoo,49.0,15.8,218.2,5730.0,True,False,False,False,True
Adelie,34.1,18.9,182.0,3626.0,False,False,True,False,True
Adelie,41.4,21.2,178.9,4253.0,False,True,False,False,True
Gentoo,48.3,13.2,215.4,5329.0,True,False,False,True,False
Chinstrap,49.7,18.0,202.5,3600.0,False,True,False,False,True
Gentoo,52.5,15.9,219.9,5535.0,True,False,False,False,True
Adelie,37.6,19.4,190.7,3721.0,False,True,False,False,True
Gentoo,51.1,16.1,215.4,5454.0,True,False,False,False,True
Adelie,38.4,19.1,185.6,4100.0,False,True,False,True,False
Adelie,39.7,17.4,200.1,3752.0,False,True,False,False,True
Chinstrap,48.0,19.1,210.3,4127.0,False,True,False,True,False
Adelie,40.7,18.0,194.6,4050.0,False,False,True,False,True
Gentoo,49.9,14.8,220.1,5551.0,True,False,False,True,False
Gentoo,46.7,14.4,222.3,5204.0,True,False,False,True,False
Adelie,42.8,19.9,189.2,3490.0,True,False,False,True,False
Gentoo,45.0,14.4,207.6,4012.0,True,False,False,True,False
Adelie,35.3,19.3,183.1,3693.0,True,False,False,True,False
Adelie,40.3,17.6,188.9,4459.0,True,False,False,False,True
Adelie,39.9,15.3,193.1,4117.0,False,False,True,False,True
Adelie,37.2,18.9,186.8,2510.0,False,False,True,False,True
Adelie,38.9,19.5,195.6,3354.0,True,False,False,True,False
Chinstrap,50.5,17.8,206.2,3400.0,False,True,False,False,True
Adelie,37.9,19.4,191.3,3901.0,False,False,True,False,True
Gentoo,45.9,14.4,212.0,4705.0,True,False,False,False,True
Adelie,40.7,18.0,190.4,3932.0,False,True,False,False,True
Adelie,40.4,18.4,193.9,4046.0,False,True,False,True,False
Adelie,41.9,18.0,200.1,4001.0,False,True,False,True,False
Adelie,39.8,18.5,188.8,2917.0,False,False,True,False,True
Gentoo,44.0,15.9,215.1,5170.0,True,False,False,True,False
Chinstrap,45.7,18.8,188.6,3829.0,False,True,False,True,False
Chinstrap,46.3,18.3,204.6,3161.0,False,True,False,False,True
Adelie,37.1,17.9,203.0,4012.0,False,False,True,False,True
Adelie,39.5,18.0,193.8,4012.0,False,True,False,False,True
Chinstrap,44.1,18.8,183.2,4112.0,False,True,False,False,True
Gentoo,51.9,14.4,210.1,5317.0,True,False,False,True,False
Chinstrap,48.0,17.9,195.6,3699.0,False,True,False,True,False
Adelie,39.0,17.6,195.3,3299.0,False,True,False,True,False
Adelie,38.3,18.2,197.0,3509.0,True,False,False,True,False
Chinstrap,50.5,18.7,197.0,4321.0,False,True,False,True,False
Chinstrap,51.8,17.1,198.9,3398.0,False,True,False,True,False
Gentoo,45.2,15.6,221.7,4744.0,True,False,False,False,True
Chinstrap,49.5,17.3,200.0,3007.0,False,True,False,False,True
Gentoo,48.3,15.2,215.8,5486.0,True,False,False,True,False
Gentoo,47.9,14.7,216.8,5507.0,True,False,False,True,False
Chinstrap,45.6,17.8,204.4,3951.0,False,True,False,False,True
Gentoo,45.1,15.1,214.7,5489.0,True,False,False,True,False
Chinstrap,49.1,17.9,191.8,4215.0,False,True,False,True,False
Gentoo,43.4,16.1,220.7,4546.0,True,False,False,True,False
Gentoo,44.9,14.3,221.2,4664.0,True,False,False,False,True
Gentoo,42.9,14.6,213.5,5811.0,True,False,False,False,True
Chinstrap,45.3,18.0,188.9,3575.0,False,True,False,False,True
Chinstrap,48.6,16.3,204.3,3627.0,False,True,False,True,False
Adelie,44.0,17.5,181.0,4467.0,True,False,False,True,False
Gentoo,49.2,14.3,214.1,5255.0,True,False,False,True,False
Gentoo,45.3,13.1,216.2,5303.0,True,False,False,True,False
Gentoo,46.8,14.9,214.9,5069.0,True,False,False,True,False
Adelie,37.7,16.9,196.4,3585.0,False,False,True,False,True
Adelie,38.8,18.7,193.2,3564.0,False,False,True,False,True
Gentoo,44.2,14.7,226.1,5912.0,True,False,False,False,True
Gentoo,43.2,13.9,219.1,4221.0,True,False,False,True,False
Gentoo,44.0,14.5,209.3,5901.0,True,False,False,False,True
Adelie,32.6,20.8,191.9,3351.0,True,False,False,False,True
Chinstrap,48.2,18.8,199.3,4104.0,False,True,False,True,False
Gentoo,50.1,14.6,220.8,5612.0,True,False,False,True,False
Adelie,41.7,19.9,183.1,3331.0,False,True,False,False,True
Gentoo,49.2,14.9,213.7,4443.0,True,False,False,False,True
Adelie,42.9,19.0,203.5,4326.0,False,True,False,True,False
Adelie,44.0,17.1,186.5,3418.0,False,True,False,False,True
Adelie,34.8,19.6,182.5,4407.0,False,True,False,True,False
